Age,Ht,TailLn,HairLn,BangLn,Reach,EarLobes,ClassName,ClassID
63.5,170.4,23.5,8.1,4.7,172.9,1,Assam,-1
72.5,98.9,17.1,9.8,3.6,100.1,1,Assam,-1
51.5,146.3,9.2,8.7,6.6,151.8,1,Bhuttan,+1
30.6,216.2,11.7,7.1,5.1,219.1,1,Assam,-1
44.7,124.9,15.6,14.8,8.9,130.6,1,Bhuttan,+1
24.3,116.0,8.2,10.8,5.9,121.6,1,Bhuttan,+1
21.8,124.6,14.0,12.0,7.0,130.8,1,Bhuttan,+1
34.5,196.1,9.2,6.7,4.9,199.0,1,Assam,-1
53.6,159.7,11.7,5.1,6.5,166.5,1,Bhuttan,+1
54.9,168.4,8.6,8.0,6.1,169.2,1,Assam,-1
44.9,147.9,6.9,8.6,7.9,154.1,1,Bhuttan,+1
40.5,139.7,13.3,9.5,6.8,145.9,1,Bhuttan,+1
44.5,133.3,13.5,8.5,4.9,135.6,0,Assam,-1
21.1,133.7,6.8,12.9,6.9,138.7,1,Bhuttan,+1
38.0,129.1,10.2,10.7,5.6,135.2,1,Bhuttan,+1
22.7,138.5,13.1,9.2,8.3,142.7,1,Bhuttan,+1
36.5,156.1,15.6,8.4,6.2,159.8,0,Assam,-1
76.6,125.5,10.9,8.2,5.6,129.0,1,Assam,-1
34.1,126.5,14.0,9.3,7.3,130.9,1,Bhuttan,+1
66.8,158.2,15.4,10.5,5.1,163.9,1,Bhuttan,+1
49.1,160.0,12.9,12.0,6.6,165.9,1,Bhuttan,+1
50.3,150.9,5.2,7.4,4.4,154.0,1,Assam,-1
47.3,115.8,17.2,6.8,3.8,118.5,0,Assam,-1
49.7,154.9,10.5,11.1,7.2,162.1,1,Bhuttan,+1
49.0,145.8,11.5,7.5,6.5,151.5,1,Bhuttan,+1
24.8,141.2,9.7,6.5,5.5,144.2,1,Assam,-1
44.0,114.8,12.8,9.6,5.3,115.3,1,Assam,-1
67.8,143.2,14.2,7.0,5.2,145.4,1,Assam,-1
53.0,132.9,17.7,8.0,5.6,135.9,1,Assam,-1
17.0,181.4,6.6,5.8,4.1,184.1,0,Assam,-1
59.1,130.3,10.7,6.1,5.4,132.4,0,Assam,-1
47.5,126.5,9.2,10.1,6.1,132.9,0,Bhuttan,+1
65.4,185.1,15.7,8.5,5.7,186.2,0,Assam,-1
42.9,156.1,10.7,9.7,5.8,158.4,1,Assam,-1
27.7,133.8,14.3,8.6,4.7,137.7,0,Assam,-1
33.7,151.8,11.7,7.9,4.8,158.3,1,Bhuttan,+1
35.9,149.4,17.6,9.1,5.1,152.8,0,Assam,-1
46.1,168.1,6.8,11.2,6.5,174.2,1,Bhuttan,+1
30.4,119.6,16.4,10.1,4.3,123.1,1,Assam,-1
44.3,143.4,12.3,7.3,5.7,145.8,0,Assam,-1
63.1,152.7,11.0,6.5,4.9,155.6,1,Assam,-1
14.2,119.9,15.4,8.6,7.4,126.1,1,Bhuttan,+1
63.4,137.6,2.4,10.8,7.5,144.4,1,Bhuttan,+1
37.1,144.5,1.8,11.1,8.5,150.9,1,Bhuttan,+1
50.1,137.6,16.6,8.5,3.6,139.0,1,Assam,-1
70.1,117.3,6.7,9.4,4.2,118.8,1,Assam,-1
37.5,125.9,7.2,12.0,6.0,133.0,1,Bhuttan,+1
47.5,150.9,12.3,12.8,6.8,155.2,1,Bhuttan,+1
32.8,140.1,7.4,9.9,7.4,146.1,1,Bhuttan,+1
46.0,113.7,7.9,5.8,4.1,117.4,1,Assam,-1
49.0,147.7,9.6,10.6,7.4,153.0,1,Bhuttan,+1
31.7,157.4,10.7,12.3,8.7,163.2,1,Bhuttan,+1
15.3,132.5,13.4,6.8,3.9,135.7,1,Assam,-1
51.9,147.7,11.2,5.7,5.9,152.4,0,Assam,-1
37.2,135.4,3.8,11.0,6.8,140.2,1,Bhuttan,+1
37.6,159.1,12.2,8.7,4.9,160.4,1,Assam,-1
36.7,114.4,13.4,11.2,5.8,116.9,1,Assam,-1
25.5,133.3,9.5,7.6,8.2,140.1,1,Bhuttan,+1
48.8,112.9,15.1,7.7,5.2,115.7,1,Assam,-1
36.2,148.2,9.7,11.3,9.1,154.0,1,Bhuttan,+1
46.8,150.4,18.3,8.7,6.8,155.9,1,Bhuttan,+1
49.1,153.0,11.6,5.1,8.7,159.2,0,Bhuttan,+1
75.5,125.8,9.9,8.9,5.3,126.1,0,Assam,-1
32.9,187.1,19.8,9.8,5.6,189.3,1,Assam,-1
56.9,151.9,9.9,10.7,7.7,157.7,1,Bhuttan,+1
49.8,136.9,7.1,10.3,6.7,143.3,1,Bhuttan,+1
56.5,139.5,13.6,7.6,5.7,140.7,0,Assam,-1
36.9,175.3,10.0,6.5,4.7,175.8,0,Assam,-1
56.8,158.0,8.4,11.3,6.4,163.7,1,Bhuttan,+1
22.0,140.3,12.8,7.9,6.8,147.1,1,Bhuttan,+1
32.6,140.4,10.7,9.8,4.8,145.7,1,Bhuttan,+1
56.6,146.1,6.1,7.9,6.3,148.9,1,Assam,-1
49.2,120.2,11.0,9.2,5.9,122.3,0,Assam,-1
46.8,151.0,12.4,7.1,6.0,153.4,0,Assam,-1
49.8,103.6,16.0,7.3,3.7,105.6,1,Assam,-1
31.4,174.5,4.0,10.2,6.9,180.7,1,Bhuttan,+1
21.3,127.4,4.9,11.7,5.7,133.1,1,Bhuttan,+1
31.3,135.1,12.5,8.2,6.5,136.1,1,Assam,-1
40.3,141.1,7.7,8.0,8.0,146.6,1,Bhuttan,+1
32.9,149.4,9.2,6.4,6.4,151.4,1,Assam,-1
41.3,148.2,9.0,6.9,4.3,151.0,0,Assam,-1
80.6,115.5,12.4,7.7,4.7,118.1,1,Assam,-1
62.0,114.2,13.2,7.4,5.6,115.5,0,Assam,-1
40.0,114.9,8.7,8.6,3.8,116.1,0,Assam,-1
33.3,134.4,9.0,8.9,3.6,140.1,1,Bhuttan,+1
15.6,133.2,11.5,11.2,7.5,138.4,1,Bhuttan,+1
62.7,119.8,9.8,9.3,6.0,122.0,0,Assam,-1
28.1,134.8,16.4,7.4,5.8,136.5,0,Assam,-1
23.9,140.5,10.8,9.6,8.0,146.6,1,Bhuttan,+1
41.9,114.6,15.6,7.9,5.5,116.9,1,Assam,-1
46.5,191.1,12.3,10.1,4.8,193.6,1,Assam,-1
37.4,135.2,8.8,12.3,9.6,141.6,1,Bhuttan,+1
29.5,143.6,5.1,7.4,5.4,148.9,1,Bhuttan,+1
48.2,136.3,10.2,4.9,5.8,139.8,0,Assam,-1
44.6,134.6,11.8,12.5,7.3,141.7,1,Bhuttan,+1
54.0,156.7,8.3,7.9,6.4,160.4,0,Assam,-1
59.3,114.4,8.7,9.5,5.6,116.1,1,Assam,-1
48.8,121.5,9.8,12.5,5.8,128.4,0,Bhuttan,+1
46.2,144.7,4.7,6.8,8.1,151.9,0,Bhuttan,+1
61.1,153.8,13.5,6.7,4.6,156.9,0,Assam,-1
59.3,184.3,8.1,9.0,3.2,185.5,1,Assam,-1
37.8,152.4,8.1,8.6,7.7,159.2,1,Bhuttan,+1
58.3,152.3,10.3,9.6,7.8,158.6,1,Bhuttan,+1
44.4,140.9,16.8,7.5,4.9,141.8,1,Assam,-1
27.6,127.4,11.9,8.3,8.0,132.9,0,Bhuttan,+1
62.9,132.4,10.7,10.1,5.7,139.0,0,Bhuttan,+1
36.3,168.6,16.6,5.8,6.5,174.4,1,Bhuttan,+1
35.9,156.8,11.1,7.6,7.9,162.6,1,Bhuttan,+1
42.6,146.5,12.8,6.1,4.5,148.2,1,Assam,-1
43.7,166.2,9.1,8.6,6.6,172.4,1,Bhuttan,+1
22.6,153.4,4.8,9.6,6.6,158.2,1,Bhuttan,+1
11.2,104.6,13.0,8.1,7.8,106.6,1,Assam,-1
58.9,145.1,8.2,6.9,6.4,151.6,1,Bhuttan,+1
27.5,123.8,13.9,8.0,7.3,128.5,0,Bhuttan,+1
31.5,152.5,13.4,9.9,7.0,155.4,1,Assam,-1
43.6,130.8,14.4,9.9,6.3,137.6,1,Bhuttan,+1
58.2,140.9,10.7,9.9,3.6,142.7,1,Assam,-1
39.5,154.0,7.6,3.6,6.2,159.9,1,Bhuttan,+1
61.6,110.1,14.0,9.0,6.1,111.8,0,Assam,-1
40.4,141.3,11.9,10.0,5.8,148.0,0,Bhuttan,+1
49.3,151.8,10.0,9.0,8.0,158.7,1,Bhuttan,+1
42.6,125.6,12.0,7.0,4.9,128.7,1,Assam,-1
43.9,142.3,7.8,7.8,5.2,149.0,1,Bhuttan,+1
75.4,99.7,10.4,10.6,6.1,102.1,0,Assam,-1
29.6,154.4,15.2,9.1,4.8,156.8,1,Assam,-1
39.3,126.7,5.5,7.9,9.7,132.1,1,Bhuttan,+1
41.0,174.7,14.2,13.0,6.9,180.1,0,Bhuttan,+1
49.9,140.6,17.4,7.8,5.6,141.6,1,Assam,-1
45.9,121.9,2.1,9.6,8.2,127.4,1,Bhuttan,+1
16.6,126.3,10.7,7.7,6.6,132.0,1,Bhuttan,+1
43.5,135.5,4.7,8.2,5.9,141.3,1,Bhuttan,+1
46.5,144.2,14.1,6.4,5.0,147.5,1,Assam,-1
56.4,156.7,11.8,9.8,3.6,159.0,1,Assam,-1
37.2,133.0,5.5,7.8,6.3,139.2,1,Bhuttan,+1
45.5,177.2,11.7,6.5,4.3,179.1,0,Assam,-1
34.6,174.2,12.6,9.8,5.1,176.5,1,Assam,-1
46.1,152.3,11.7,8.1,7.2,159.0,1,Bhuttan,+1
41.3,140.2,9.3,11.3,7.3,145.7,1,Bhuttan,+1
47.8,186.3,9.1,8.6,3.7,188.2,1,Assam,-1
28.3,129.4,7.5,10.0,7.6,136.5,1,Bhuttan,+1
54.0,153.9,8.1,7.0,6.4,159.9,0,Bhuttan,+1
65.0,204.8,14.8,8.0,4.8,206.8,0,Assam,-1
47.2,147.9,11.5,6.6,3.7,149.2,1,Assam,-1
52.9,111.1,13.8,7.3,2.5,112.1,1,Assam,-1
26.5,128.7,16.8,5.0,4.2,132.1,0,Assam,-1
34.3,156.0,9.4,6.5,4.4,160.6,1,Assam,-1
34.2,160.1,8.2,9.3,6.3,166.5,1,Bhuttan,+1
49.7,117.0,4.0,5.5,4.8,117.6,0,Assam,-1
47.3,143.2,17.5,5.7,2.8,145.4,1,Assam,-1
61.1,168.2,4.8,8.3,5.5,172.0,0,Assam,-1
23.9,151.7,9.4,7.4,8.0,158.4,1,Bhuttan,+1
34.3,131.3,8.6,10.4,6.9,135.8,1,Bhuttan,+1
32.6,142.5,10.1,9.5,5.6,146.4,0,Bhuttan,+1
53.7,146.2,7.9,6.6,6.8,148.6,0,Assam,-1
28.4,137.7,1.8,9.3,8.0,143.6,1,Bhuttan,+1
69.4,181.9,7.0,9.3,6.1,184.8,1,Assam,-1
41.0,121.8,12.1,6.0,5.3,124.8,0,Assam,-1
44.5,133.8,11.8,12.1,5.8,140.6,1,Bhuttan,+1
13.3,144.0,9.2,11.4,7.0,148.7,0,Bhuttan,+1
43.7,181.8,11.0,8.1,4.9,184.2,0,Assam,-1
59.9,123.9,13.1,8.6,3.9,127.0,0,Assam,-1
41.3,171.3,13.8,9.3,5.4,173.9,0,Assam,-1
60.0,172.9,9.9,8.0,4.2,174.8,0,Assam,-1
45.3,142.2,11.9,11.2,7.3,148.7,1,Bhuttan,+1
77.7,118.7,14.0,10.6,5.5,121.7,0,Assam,-1
42.3,145.0,14.7,6.4,6.1,148.5,1,Assam,-1
47.4,114.9,15.2,8.1,6.7,119.7,0,Bhuttan,+1
39.6,150.8,9.8,10.6,7.1,159.4,1,Bhuttan,+1
33.6,115.0,10.3,12.0,6.1,121.4,1,Bhuttan,+1
60.1,147.3,17.7,6.4,5.2,150.8,0,Assam,-1
38.8,192.6,8.4,8.6,5.5,195.6,0,Assam,-1
34.6,149.0,7.9,5.8,4.9,153.2,0,Bhuttan,+1
53.8,134.7,8.8,9.2,7.0,140.0,1,Bhuttan,+1
46.0,154.0,14.3,11.1,5.9,160.4,0,Bhuttan,+1
37.1,145.3,7.4,10.8,6.4,150.8,1,Bhuttan,+1
51.7,123.6,12.3,7.3,5.9,126.3,1,Assam,-1
33.6,125.9,11.4,3.8,5.1,126.8,1,Assam,-1
37.2,151.9,8.2,6.9,5.1,154.9,1,Assam,-1
47.6,132.7,8.6,10.8,5.4,139.2,1,Bhuttan,+1
33.3,110.9,9.3,10.0,8.0,116.7,1,Bhuttan,+1
41.0,143.9,11.8,8.3,6.6,146.2,0,Assam,-1
49.7,157.4,11.3,8.2,7.2,164.1,1,Bhuttan,+1
63.0,136.6,11.0,8.4,5.3,137.6,0,Assam,-1
49.1,137.6,14.1,7.2,6.3,138.4,1,Assam,-1
28.7,124.3,4.2,9.4,7.9,129.6,1,Bhuttan,+1
45.5,142.6,14.5,11.4,7.8,148.5,1,Bhuttan,+1
36.4,158.9,6.9,11.7,7.7,164.5,1,Bhuttan,+1
68.7,163.7,13.9,4.7,7.0,165.3,1,Assam,-1
46.7,202.2,14.9,7.7,4.9,205.7,0,Assam,-1
37.5,129.5,4.5,10.7,4.7,135.6,1,Bhuttan,+1
47.1,181.1,12.7,8.7,6.3,184.2,1,Assam,-1
52.1,158.4,7.7,7.4,3.8,160.3,0,Assam,-1
44.6,147.6,10.9,10.3,7.6,153.1,0,Bhuttan,+1
44.4,135.4,5.2,7.6,7.0,141.5,1,Bhuttan,+1
46.4,134.4,12.0,10.2,9.2,139.2,0,Bhuttan,+1
62.6,148.2,9.2,10.3,5.2,150.1,0,Assam,-1
36.6,145.7,4.6,9.2,7.3,151.4,1,Bhuttan,+1
46.7,157.8,10.5,9.0,6.2,160.6,1,Assam,-1
52.5,141.0,6.3,13.6,5.7,147.6,1,Bhuttan,+1
28.0,127.9,6.8,8.8,7.5,133.6,1,Bhuttan,+1
19.7,148.5,9.9,5.6,4.2,150.8,0,Assam,-1
44.2,145.8,9.3,9.0,4.9,146.7,0,Assam,-1
59.1,121.2,18.2,8.6,7.5,123.5,0,Assam,-1
43.9,190.4,15.1,7.0,5.7,193.9,0,Assam,-1
66.1,165.0,12.7,7.2,5.7,166.5,1,Assam,-1
33.5,113.8,12.4,7.7,5.8,114.4,0,Assam,-1
51.2,161.9,9.4,8.1,4.4,164.5,1,Assam,-1
60.3,104.5,12.6,10.2,4.7,105.8,1,Assam,-1
37.9,151.0,7.9,8.8,7.4,156.7,1,Bhuttan,+1
50.8,137.5,10.5,13.1,6.7,143.3,0,Bhuttan,+1
33.6,112.0,8.4,7.9,5.1,114.9,1,Assam,-1
40.2,154.4,11.3,9.5,7.1,160.6,1,Bhuttan,+1
37.7,168.4,12.0,5.3,6.7,175.4,1,Bhuttan,+1
44.5,152.2,7.8,15.1,7.0,158.0,1,Bhuttan,+1
36.1,127.8,9.2,13.4,6.7,134.5,1,Bhuttan,+1
77.7,182.6,14.3,4.5,5.0,183.6,0,Assam,-1
64.6,102.6,15.2,10.9,6.4,102.8,0,Assam,-1
29.6,133.9,10.4,8.1,6.9,140.2,1,Bhuttan,+1
58.9,143.8,11.6,9.8,8.3,150.2,0,Bhuttan,+1
52.1,142.6,7.2,7.3,4.7,145.9,1,Assam,-1
36.1,144.7,10.7,10.5,8.6,151.4,1,Bhuttan,+1
58.8,162.2,9.5,9.7,6.4,167.2,1,Bhuttan,+1
58.9,113.7,9.1,8.7,6.5,119.2,1,Bhuttan,+1
46.6,107.4,9.6,9.3,5.5,110.5,1,Assam,-1
36.8,132.1,19.1,8.1,4.6,133.5,0,Assam,-1
35.6,165.5,7.2,13.1,6.4,172.1,1,Bhuttan,+1
36.0,150.3,9.2,7.5,5.0,153.4,1,Assam,-1
34.9,139.4,13.6,9.6,3.3,140.5,1,Assam,-1
12.2,125.0,14.7,11.1,7.4,133.0,1,Bhuttan,+1
57.4,170.8,18.3,9.1,4.2,173.8,0,Assam,-1
21.6,117.9,13.3,7.1,5.4,119.2,1,Assam,-1
20.0,118.4,12.5,11.3,6.5,124.4,0,Bhuttan,+1
53.5,112.3,14.0,9.0,4.9,114.9,1,Assam,-1
34.3,129.7,5.6,12.4,7.5,135.4,0,Bhuttan,+1
42.2,133.9,10.7,10.7,6.2,138.9,1,Bhuttan,+1
39.5,158.2,11.6,7.1,5.8,161.3,0,Assam,-1
31.4,142.3,6.1,9.3,5.9,149.0,1,Bhuttan,+1
54.4,158.2,9.7,8.1,5.3,162.4,0,Assam,-1
66.6,177.9,6.5,11.0,5.5,178.9,1,Assam,-1
41.8,154.5,13.4,7.5,6.5,159.9,0,Bhuttan,+1
49.1,134.5,8.8,9.7,7.4,141.2,0,Bhuttan,+1
66.9,145.2,15.1,7.6,4.5,146.3,0,Assam,-1
61.4,159.3,21.8,8.6,6.1,162.8,0,Assam,-1
42.9,115.2,5.5,14.4,9.8,119.6,1,Bhuttan,+1
38.1,193.1,15.7,7.2,5.3,196.1,0,Assam,-1
50.3,179.0,16.9,11.1,4.6,183.2,0,Assam,-1
35.5,132.7,12.4,9.0,6.8,138.3,1,Bhuttan,+1
35.4,149.2,13.0,4.3,4.9,152.5,1,Assam,-1
39.1,138.6,11.8,9.3,8.3,144.8,1,Bhuttan,+1
34.2,106.6,6.0,9.7,5.7,113.1,1,Bhuttan,+1
61.3,130.8,9.0,8.5,7.3,131.1,1,Assam,-1
40.0,160.4,6.6,9.0,4.2,163.1,1,Assam,-1
32.9,135.6,11.8,8.6,5.7,141.9,0,Bhuttan,+1
21.1,129.0,10.4,7.1,7.3,133.4,1,Bhuttan,+1
32.2,134.2,10.4,12.5,6.8,140.4,1,Bhuttan,+1
53.1,152.2,13.2,8.8,5.2,155.2,1,Assam,-1
48.7,118.9,7.3,12.7,7.8,127.1,1,Bhuttan,+1
41.1,145.5,13.5,10.6,5.5,151.4,0,Bhuttan,+1
48.4,200.6,12.7,8.4,5.8,203.5,0,Assam,-1
55.3,138.1,8.5,9.1,6.1,144.6,1,Bhuttan,+1
58.1,120.2,8.9,7.8,4.8,124.1,0,Assam,-1
27.8,166.3,14.2,7.5,6.1,169.1,0,Assam,-1
63.9,156.5,12.3,7.3,3.9,159.2,0,Assam,-1
36.0,139.2,10.1,11.2,6.5,145.1,1,Bhuttan,+1
42.3,174.8,16.4,10.8,4.2,176.1,0,Assam,-1
49.7,141.5,22.3,9.9,7.5,146.2,1,Bhuttan,+1
51.9,153.6,4.6,11.1,5.9,160.1,0,Bhuttan,+1
42.9,143.4,9.2,7.8,6.2,143.5,1,Assam,-1
52.6,154.7,6.5,6.6,5.3,158.0,1,Assam,-1
63.2,135.5,17.9,12.0,6.2,140.5,1,Bhuttan,+1
32.2,170.7,11.0,7.4,4.3,174.5,1,Assam,-1
46.4,126.1,8.1,12.6,7.2,133.3,1,Bhuttan,+1
34.6,161.2,8.9,9.5,5.6,163.5,1,Assam,-1
27.6,149.1,17.0,8.2,7.6,150.4,0,Assam,-1
22.1,157.8,13.1,9.5,4.3,161.0,1,Assam,-1
35.5,174.7,8.4,8.9,3.3,176.3,1,Assam,-1
75.2,102.6,10.0,4.9,5.0,106.9,0,Assam,-1
40.7,148.5,11.7,7.1,7.3,154.7,1,Bhuttan,+1
37.5,154.6,13.7,7.3,4.6,157.7,0,Assam,-1
31.3,145.8,8.1,12.8,7.2,151.3,0,Bhuttan,+1
34.6,144.9,10.9,12.7,5.8,150.5,1,Bhuttan,+1
32.5,138.7,8.1,10.4,6.3,145.9,1,Bhuttan,+1
45.7,154.3,12.1,6.1,5.2,158.1,0,Assam,-1
56.9,122.4,9.8,5.7,5.7,124.6,1,Assam,-1
21.4,140.7,11.8,8.1,5.7,143.5,1,Assam,-1
45.4,140.8,11.9,11.8,6.3,146.4,1,Bhuttan,+1
27.0,163.3,13.8,12.7,7.0,170.1,1,Bhuttan,+1
32.6,107.6,12.6,9.9,7.2,113.4,0,Bhuttan,+1
53.5,162.6,8.7,9.9,9.1,168.3,1,Bhuttan,+1
44.3,144.9,12.2,11.7,6.9,151.8,1,Bhuttan,+1
43.5,111.5,11.9,10.3,6.1,118.6,1,Bhuttan,+1
60.1,108.4,15.1,7.5,5.2,108.5,1,Assam,-1
54.5,141.0,12.0,8.9,5.5,143.4,0,Assam,-1
65.9,195.8,11.6,6.5,5.1,199.1,1,Assam,-1
45.0,177.5,9.4,7.6,6.0,178.8,0,Assam,-1
21.1,119.5,5.6,12.0,6.8,124.6,1,Bhuttan,+1
40.1,162.9,19.5,9.5,4.9,166.4,0,Assam,-1
66.1,149.8,13.6,8.1,8.3,156.6,1,Bhuttan,+1
56.9,139.5,11.2,8.3,4.0,142.4,0,Assam,-1
48.2,154.2,20.9,8.7,4.6,158.1,1,Assam,-1
39.7,138.8,11.7,9.2,7.5,143.0,0,Bhuttan,+1
36.2,146.5,10.4,7.2,7.7,152.2,1,Bhuttan,+1
49.1,140.6,3.9,11.9,7.0,147.3,1,Bhuttan,+1
53.2,128.5,9.4,11.6,7.7,135.5,0,Bhuttan,+1
44.8,142.1,8.9,6.8,4.3,144.8,0,Assam,-1
42.0,155.4,16.4,7.4,6.0,160.8,0,Bhuttan,+1
50.6,134.9,8.1,9.4,6.6,141.0,1,Bhuttan,+1
41.1,104.9,11.5,9.2,4.5,109.2,1,Assam,-1
27.7,139.6,12.9,10.2,8.0,146.9,1,Bhuttan,+1
43.6,115.7,14.4,8.9,7.9,117.7,1,Assam,-1
50.8,212.6,14.5,4.5,6.0,216.2,0,Assam,-1
37.2,129.1,8.9,8.0,7.3,134.9,1,Bhuttan,+1
53.4,134.8,9.6,9.8,4.2,136.3,0,Assam,-1
43.9,142.0,13.8,9.4,5.0,147.5,1,Bhuttan,+1
55.9,157.2,13.5,9.8,3.1,160.0,0,Assam,-1
20.4,158.5,8.8,8.2,7.6,164.9,1,Bhuttan,+1
42.7,145.5,9.0,10.9,7.5,152.3,1,Bhuttan,+1
47.2,157.0,6.1,14.0,7.2,163.6,1,Bhuttan,+1
28.3,179.8,12.4,8.4,3.7,182.1,1,Assam,-1
43.2,164.4,5.9,8.6,5.4,170.0,1,Bhuttan,+1
57.6,135.1,9.3,9.6,4.9,136.8,0,Assam,-1
72.5,194.0,13.2,7.6,6.6,197.2,0,Assam,-1
74.8,129.5,12.1,8.6,4.7,133.3,1,Assam,-1
49.6,132.2,12.0,9.5,6.1,139.7,1,Bhuttan,+1
60.7,162.1,10.7,6.2,5.6,165.8,1,Assam,-1
27.7,116.4,10.6,7.4,4.4,117.6,1,Assam,-1
45.0,112.4,15.2,7.2,3.6,114.9,1,Assam,-1
39.9,150.8,5.6,9.7,7.9,157.7,0,Bhuttan,+1
54.5,138.2,12.4,8.0,6.3,141.0,1,Assam,-1
57.5,148.6,20.2,7.0,4.1,151.9,1,Assam,-1
31.5,134.2,11.0,8.3,6.9,140.9,1,Bhuttan,+1
61.7,159.5,8.5,6.9,5.8,162.8,0,Assam,-1
30.4,183.1,19.0,5.6,4.5,184.3,1,Assam,-1
34.3,106.3,13.2,7.0,4.0,107.4,1,Assam,-1
73.8,131.0,5.7,5.7,4.4,134.1,1,Assam,-1
25.2,190.5,13.4,7.3,6.1,194.2,0,Assam,-1
50.4,143.1,12.3,8.5,7.2,149.1,1,Bhuttan,+1
39.3,137.9,13.0,12.6,7.8,142.9,0,Bhuttan,+1
55.3,149.3,12.7,8.0,4.8,150.7,0,Assam,-1
43.1,155.3,5.4,9.9,6.4,161.8,1,Bhuttan,+1
33.0,144.4,4.4,11.5,7.2,149.8,1,Bhuttan,+1
36.2,163.2,3.9,10.0,5.7,169.4,1,Bhuttan,+1
48.3,131.4,11.3,6.9,6.1,138.7,1,Bhuttan,+1
61.7,112.3,13.2,6.8,6.7,114.9,1,Assam,-1
39.7,155.6,16.6,7.8,3.5,159.2,1,Assam,-1
58.7,106.2,7.1,9.5,6.3,107.8,1,Assam,-1
40.3,125.4,16.3,9.8,4.7,131.2,1,Bhuttan,+1
46.8,135.8,6.4,9.2,3.4,139.2,1,Assam,-1
64.4,140.9,11.8,8.6,5.6,142.1,0,Assam,-1
53.3,163.2,17.3,8.7,7.0,166.5,1,Assam,-1
50.6,126.1,13.2,7.2,6.6,128.8,0,Assam,-1
41.4,195.5,8.6,7.5,4.1,198.5,0,Assam,-1
47.1,186.1,9.6,10.1,6.0,188.0,1,Assam,-1
29.8,140.0,16.7,9.4,6.4,147.6,1,Bhuttan,+1
43.8,124.6,10.8,8.5,5.7,126.5,0,Assam,-1
54.8,155.8,18.3,11.2,7.4,162.5,0,Bhuttan,+1
23.4,173.3,7.1,12.0,6.2,180.1,1,Bhuttan,+1
45.2,136.8,10.5,10.7,5.0,142.5,1,Bhuttan,+1
33.4,119.6,14.2,8.5,4.4,121.9,1,Assam,-1
29.0,134.9,11.2,12.9,7.6,141.9,1,Bhuttan,+1
60.8,133.4,15.4,9.3,7.1,136.2,1,Assam,-1
50.0,140.1,10.4,9.4,2.4,143.6,1,Assam,-1
32.1,129.8,12.0,7.9,7.1,135.2,1,Bhuttan,+1
33.4,159.4,15.6,8.1,7.6,165.6,1,Bhuttan,+1
40.9,154.5,7.2,11.3,7.9,160.5,0,Bhuttan,+1
36.8,131.5,15.8,5.3,5.5,134.4,1,Assam,-1
55.0,117.8,10.0,8.2,4.5,119.5,0,Assam,-1
26.0,180.1,7.9,7.2,5.6,181.0,1,Assam,-1
34.1,135.1,8.6,9.8,4.3,137.0,0,Assam,-1
46.6,158.5,9.3,6.9,4.3,161.7,0,Assam,-1
36.0,139.7,13.6,7.7,5.3,141.8,0,Assam,-1
61.0,121.0,10.6,6.7,4.2,124.3,0,Assam,-1
45.4,155.4,15.4,9.8,6.0,161.3,1,Bhuttan,+1
48.8,136.2,4.5,10.4,7.3,142.2,1,Bhuttan,+1
16.3,124.6,8.6,12.4,6.6,128.8,1,Bhuttan,+1
50.9,110.5,12.5,10.1,5.8,111.0,1,Assam,-1
41.7,137.2,5.3,10.7,7.7,143.2,1,Bhuttan,+1
38.9,123.2,11.6,12.3,8.3,129.4,1,Bhuttan,+1
67.7,114.5,16.2,7.5,4.0,115.3,1,Assam,-1
53.1,197.9,12.7,8.8,5.0,201.2,1,Assam,-1
49.3,168.3,7.3,12.0,7.4,174.3,1,Bhuttan,+1
